"101630";"Skupina stromů";"Duby letní";"31.08.1998";"ze zákona";"Na louce u silnice ze Smiřic do Černožic";"{X:, Y:} ";"Královéhradecký"
"101631";"Jednotlivý strom";"Jasan ztepílý";"29.06.1998";"ze zákona";"Na břehu Chlumeckeho rybníka při výtoku Lužeckého potoka";"{X:, Y:} ";"Královéhradecký"
"101633";"Jednotlivý strom";"Javor babyka";"30.09.1998";"ze zákona";"Na louce "Starý", u plotu ČOV, jižně od silnice k Nechanicím";"{X:1038072,04, Y:650046,47} ";"Královéhradecký"
"101634";"Jednotlivý strom";"Dub u nemocnice";"18.02.1988";"vyhlášené";"louka za areálem Fakultní nemocnice Hradec Králové směrem k Labi, je totožné s 1615?";"{X:, Y:} ";"Královéhradecký"
"101635";"Jednotlivý strom";"Lípa srdčitá";"17.12.1994";"ze zákona";"Za Pedagogickou fakultou v ulici V lipkách, nejstarší strom v oboustranném stromořadí";"{X:, Y:} ";"Královéhradecký"
"101636";"Jednotlivý strom";"Jinan dvoulaločný";"17.12.1994";"ze zákona";"V parku u Střední zdravotnické školy v ulici Komenského";"{X:, Y:} ";"Královéhradecký"
"101639";"Jednotlivý strom";"Borovice lesní";"29.11.1994";"ze zákona";"V lesním porostu, odd. 246 C2, severně od lesní cesty Hradečnice, ekotyp orlické borovice";"{X:, Y:} ";"Královéhradecký"
"101640";"Jednotlivý strom";"Buk lesní";"30.09.1998";"ze zákona";"v lesním porostu po pravé straně od lesní cesty Horní Přím-Těchlovice";"{X:, Y:} ";"Královéhradecký"
"101641";"Jednotlivý strom";"Lípa u Dohalic (Husova lípa)";"18.02.1988";"ze zákona";"u polní cesty z Dohaliček do Horních Dohalic";"{X:, Y:} ";"Královéhradecký"
"101642";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"U Labe naproti Kydlínovu";"{X:, Y:} ";"Královéhradecký"
"101644";"Skupina stromů";"Duby a babyka u Starých Nechanic";"23.08.1983";"ze zákona";"";"{X:, Y:} ";"Královéhradecký"
"101646";"Jednotlivý strom";"Jasan u Číbuze";"31.08.1998";"ze zákona";"U Malostranského potoka, u silnice Smiřice-Číbuz, severně od obce";"{X:, Y:} ";"Královéhradecký"
"101647";"Jednotlivý strom";"Lípa v Jeníkovicích";"18.02.1988";"vyhlášené";"V obci na travnaté ploše před kostelem.";"{X:, Y:} ";"Královéhradecký"
"101648";"Jednotlivý strom";"Dub ve Štěnkově";"18.02.1988";"ze zákona";"V přírodním parku Orlice v chatové kolonii v ohybu Orlice na JZ okraji u chaty E 110.";"{X:, Y:} ";"Královéhradecký"
"101649";"Jednotlivý strom";"Dub letní";"18.02.1988";"ze zákona";"V remízku u Orlice v přírodním parku Orlice, východně od Bělče nad Orlicí, severně od přírodní rezervace Na bahně";"{X:, Y:} ";"Královéhradecký"
"101650";"Jednotlivý strom";"Dub letní";"18.02.1988";"ze zákona";"Na louce západně od polní cesty z Nepasic do Bělče nad Orlicí, v přírodním parku Orlice";"{X:, Y:} ";"Královéhradecký"
"101651";"Jednotlivý strom";"Dub u Bělce";"18.02.1988";"ze zákona";"na břehu Spojené Orlice S od obce Běleč n. O.";"{X:, Y:} ";"Královéhradecký"
"101652";"Stromořadí";"Alej do Ledců";"18.02.1988";"vyhlášené";"Podél pravé strany polní cesty z Polánek do Ledců, nově vyhlášeno bez 2 suchých stromů č. 11 a 16, stromy po levé straně cesty jsou již v okrese Rychnov nad Kněžnou";"{X:, Y:} ";"Královéhradecký"
"101653";"Jednotlivý strom";"Dub letní";"20.05.1998";"ze zákona";"V remízku u horkovodu jižně od areálu fakultní nemocnice, mezi Labem a nemocnicí ";"{X:, Y:} ";"Královéhradecký"
"101655";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V lesním porostu, u malé vodní nádrže, východně od rybníku U Rokytníka";"{X:, Y:} ";"Královéhradecký"
"101656";"Jednotlivý strom";"Dub letní";"30.09.1998";"ze zákona";"V lesním porostu nedaleko lesní cesty k zámku Hrádek ";"{X:, Y:} ";"Královéhradecký"
"101657";"Skupina stromů";"Dub letní 6 ks";"23.08.1983";"ze zákona";"Na západním okraji lesa těsně u obce";"{X:, Y:} ";"Královéhradecký"
"101658";"Skupina stromů";"Skupina 20 ks dubu letního";"23.08.1983";"ze zákona";"V lesním porostu, v oboře u zámku Hrádek u Nechanic";"{X:, Y:} ";"Královéhradecký"
"101659";"Jednotlivý strom";"Dub u Janatova";"03.09.1998";"vyhlášené";"V lese jižně od osady Janatov na pasece jižně od křižovatky hlavních lesních cest";"{X:, Y:} ";"Královéhradecký"
"101661";"Skupina stromů";"Dub letní (Quercus robur) 2 ks";"04.09.1998";"vyhlášené";"V zámeckém parku ";"{X:, Y:} ";"Královéhradecký"
"101662";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V severní části obce u čp. 49 ";"{X:1037113,99, Y:648915,41} ";"Královéhradecký"
"101663";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"Na louce "Star" jižně od silnice do Nechanic na břehu odvodňovacího kanálu";"{X:1037928,82, Y:650333,90} ";"Královéhradecký"
"101664";"Skupina stromů";"Merklovy duby";"16.08.1995";"ze zákona";"Na pravém břehu Labe v poli se zasypanými starými rameny, místní název V lukách";"{X:, Y:} ";"Královéhradecký"
"101665";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V západní části obce u starého roubeného mlýna, torzo ";"{X:, Y:} ";"Královéhradecký"
"101666";"Jednotlivý strom";"Dub letní (Václava Vojtěcha)";"23.08.1983";"vyhlášené";"V zahradě myslivny při silnici ze Skřivan do Myštěvse.";"{X:, Y:} ";"Královéhradecký"
"101668";"Jednotlivý strom";"Lípa srdčitá";"23.08.1983";"vyhlášené";"V obci u silnice u čp. 11, v severním cípu obce ";"{X:, Y:} ";"Královéhradecký"
"101669";"Jednotlivý strom";"Lípa srdčitá";"23.08.1983";"ze zákona";"Na konci obce poblíž křižovatky na Neděliště";"{X:, Y:} ";"Královéhradecký"
"101670";"Skupina stromů";"Skupina lip srdčitých - 2 ks";"23.08.1983";"ze zákona";"Na okraji lesa 500 m východně od obce, u památníčku z války r. 1866";"{X:, Y:} ";"Královéhradecký"
"101671";"Jednotlivý strom";"Klamošská lípa";"23.08.1983";"ze zákona";"Jihovýchodně za obcí, u silnici do Přepych ";"{X:, Y:} ";"Královéhradecký"
"101672";"Jednotlivý strom";"Lípa srdčitá";"23.08.1983";"ze zákona";"V obci na křižovatce silnic pod kostelem";"{X:, Y:} ";"Královéhradecký"
"101673";"Jednotlivý strom";"Jasan ztepilý";"15.10.1998";"vyhlášené";"Na okraji obce, po pravé straně silnice Nový Bydžov-Starý Bydžov";"{X:, Y:} ";"Královéhradecký"
"101674";"Jednotlivý strom";"Dub letní";"23.08.1983";"vyhlášené";"V lesním porostu Luhy, při cestě od hájovny ke dvoru Ostrov v jihozápadní části lesa";"{X:, Y:} ";"Královéhradecký"
"101675";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V lese "Luhy" u Mlékosrb při lesní silnici k hájovně, za mostem přes Bystřici.";"{X:, Y:} ";"Královéhradecký"
"101676";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"Na okraji lesa "Luhy" u Mlékosrb na odbočce lesní silnice ze silnice Písek-Mlékosrby k hájovně";"{X:, Y:} ";"Královéhradecký"
"101677";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V lesním porostu "Na nohavici", na západ od drůbežárny  ";"{X:, Y:} ";"Královéhradecký"
"101678";"Skupina stromů";"2 lípy srdčité";"23.08.1983";"ze zákona";"Na návsi u kapličky v jižní části obce";"{X:, Y:} ";"Královéhradecký"
"101679";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V lesním porostu za cukrovarem ";"{X:, Y:} ";"Královéhradecký"
"101680";"Jednotlivý strom";"Dub u Radíkovic";"21.05.1998";"ze zákona";"Na okraji lesa vlevo od silnice z Radíkovic do Libčan.";"{X:, Y:} ";"Královéhradecký"
"101682";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"Na louce "Starý", u silnice vedoucí k Nechanicím";"{X:1038475,97, Y:651483,61} ";"Královéhradecký"
"101683";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"Na louce " tarý" u ČOV, jižně od silnice k Nechanicím";"{X:1038002,16, Y:650097,75} ";"Královéhradecký"
"101686";"Jednotlivý strom";"Dohalický dub";"23.08.1983";"ze zákona";"Západně od Dohalic, v osadě Kopaniny u čp. 60 ";"{X:, Y:} ";"Královéhradecký"
"101687";"Skupina stromů";"Lípa srdčitá (2 ks)";"23.08.1983";"ze zákona";"V obci u kapličky, torza ";"{X:1032118,68, Y:650790,84} {X:1032102,91, Y:650798,64} ";"Královéhradecký"
"101688";"Jednotlivý strom";"Lípa srdčitá";"23.08.1983";"ze zákona";"V obci na hrázi rybníka Barbora, součást tzv. Šporkovy aleje";"{X:, Y:} ";"Královéhradecký"
"101689";"Jednotlivý strom";"Buk lesní";"23.08.1983";"ze zákona";"Ve starém parku v areálu mlýna Budín";"{X:, Y:} ";"Královéhradecký"
"101690";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V poli na levém břehu Labe, cca 700 m severně od obce.";"{X:, Y:} ";"Královéhradecký"
"101691";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V příkré stráni na levém břehu Labe, cca 50 m pod ústím Malostranského potoka";"{X:, Y:} ";"Královéhradecký"
"101692";"Jednotlivý strom";"Dub Labe";"23.08.1983";"ze zákona";"Mezi levým břehem Labe a Malostranským potokem na okraji pole";"{X:, Y:} ";"Královéhradecký"
"101693";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V lese Kaltouz za hájovnou";"{X:, Y:} ";"Královéhradecký"
"101694";"Jednotlivý strom";"Dub letní";"23.08.1983";"vyhlášené";"V ulici Vitouškova v lesním porostu u silnice z Týniště do Opočna.";"{X:, Y:} ";"Královéhradecký"
"101695";"Jednotlivý strom";"Dub letní";"23.08.1983";"vyhlášené";"Na návsi u čp. 1, na okraji parčíku";"{X:, Y:} ";"Královéhradecký"
"101696";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V parku v Kydlínově";"{X:, Y:} ";"Královéhradecký"
"101697";"Jednotlivý strom";"Lípa srdčitá";"23.08.1983";"ze zákona";"Na severním konci Kydlínovské ulice u čp. 32";"{X:, Y:} ";"Královéhradecký"
"101698";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"Na okraji pole u starého ramene Labe, u dvora Správčice.";"{X:, Y:} ";"Královéhradecký"
"101700";"Jednotlivý strom";"Dub letní";"23.08.1983";"ze zákona";"V Kociánovicích, na dvoře u čp. 34";"{X:, Y:} ";"Královéhradecký"
"101701";"Jednotlivý strom";"Jasan ve Skřivanech";"03.09.1998";"vyhlášené";"V zámeckém parku Ústavu sociálních služeb.";"{X:, Y:} ";"Královéhradecký"
"101702";"Skupina stromů";"Lípy ve Stružinci";"12.03.1999";"vyhlášené";"Na návsi u zvoničky s křížkem, obvod kmenů od 230 cm do 355 cm";"{X:1096013,09, Y:647114,26} {X:1096015,72, Y:647105,23} {X:1096005,88, Y:647104,71} {X:1096024,05, Y:647107,75} {X:1096010,62, Y:647100,47} ";"Vysočina"
"101703";"Jednotlivý strom";"Lípa u Thunovského letohrádku";"04.04.2005";"vyhlášené";"V ulici Hradní, v bývalé zámecké zahradě u Thunovského letohrádku, v březnu 2008 vyvrácena vichřicí, rozhodnutí o zrušení dosud nebylo vydáno";"{X:, Y:} ";"Vysočina"
"101704";"Jednotlivý strom";"Dub letní ve Starém Ransku";"05.10.2000";"ze zákona";"V obci, na travnatém prostranství mezi objekty, vysazen v r. 1815 vlastníky huti - Clam Galassové ";"{X:1100507,89, Y:648192,05} ";"Vysočina"
"101705";"Jednotlivý strom";"Javor u Janáčků";"01.06.2000";"ze zákona";"V blízkosti hřiště u sídliště";"{X:1100135,79, Y:646256,41} ";"Vysočina"
"101706";"Jednotlivý strom";"Jilm ve Stružinci";"22.11.2000";"ze zákona";"Na travnatém prostranství v dolní části obce";"{X:1095964,56, Y:647230,27} ";"Vysočina"
"101707";"Jednotlivý strom";"Lípa v Modlíkově";"15.03.2005";"vyhlášené";"Na návsi v parčíku vedle kamenného kříže";"{X:, Y:} ";"Vysočina"
"101709";"Skupina stromů";"Lípa a jasan v Přibyslavi na hřbitově";"06.05.2003";"ze zákona";"Na místním hřbitově";"{X:, Y:} ";"Vysočina"
"101710";"Jednotlivý strom";"Lípa u Sv. Jana";"08.06.1999";"vyhlášené";"V centru města v ulici Plovárenská mezi pravým břehem Sázavy a Žižkovou ulicí, u sochy sv. Jana Nepomuckého, poblíž sportovního areálu";"{X:1107148,81, Y:666412,20} ";"Vysočina"
"101711";"Jednotlivý strom";"Lípa v Petrkově";"31.05.1999";"ze zákona";"V severovýchodním okraji obce, poblíž zámeckého parku u dřevěné stodoly";"{X:, Y:} ";"Vysočina"
"101712";"Jednotlivý strom";"Lípa v Opatovicích";"18.03.1999";"ze zákona";"Na okraji vsi, za hospodářským stavením u čp. 7";"{X:1094225,12, Y:681868,26} ";"Vysočina"
"101713";"Jednotlivý strom";"Kaštanovník setý";"20.01.1995";"ze zákona";"V zahradě za humny, v severovýchodní části Horního Vestce";"{X:1092658,05, Y:651955,67} ";"Vysočina"
"101715";"Jednotlivý strom";"Lípa u Jilmu";"30.01.1997";"vyhlášené";"Po pravé straně silnice z Rankova na Jilem";"{X:1095189,46, Y:664359,37} ";"Vysočina"
"101716";"Jednotlivý strom";"Lípa u Klepetků";"07.02.1997";"vyhlášené";"Po levé straně silnice směrem od Chotěboře, na kraji obce";"{X:1095321,25, Y:661281,68} ";"Vysočina"
"101717";"Stromořadí";"Březová alej u Kysibelského dvora";"01.06.1986";"ze zákona";"U Kysibelského dvora cca 3 km zásadně od obce mezi poli po obou stranách polní cesty od dvora k lesu v délce cca 1 km";"{X:, Y:} ";"Vysočina"
"101718";"Skupina stromů";"Javory u hájovny Kukačka";"04.10.1990";"ze zákona";"V polích na kamenitém ostrůvku cca 750 m severozápadně od obce";"{X:, Y:} ";"Vysočina"
"101719";"Jednotlivý strom";"Lípa u Břevnického mlýna";"08.11.1994";"vyhlášené";"U Břevnického rybníka cca 2,2 km od Chotěboře, v místech, kde dříve stával dvůr, mlýn s pilou a hájovna ";"{X:1097147,55, Y:660353,00} ";"Vysočina"
"101721";"Jednotlivý strom";"Javor v Nemojově";"01.01.1989";"vyhlášené";"Cca 500 m západně od bývalé osady Nemojov";"{X:1099823,53, Y:660020,32} ";"Vysočina"
"101722";"Jednotlivý strom";"Buk v Radostíně";"01.01.1989";"vyhlášené";"V zahradě u čp. 4";"{X:, Y:} ";"Vysočina"
"101723";"Jednotlivý strom";"Dřezovec u Kožlí";"01.01.1989";"vyhlášené";"po pravé straně silnice Kožlí-Hněvkovice";"{X:1096024,85, Y:689891,51} ";"Vysočina"
"101724";"Jednotlivý strom";"Borovice Jeffreyova";"01.01.1989";"vyhlášené";"V zámeckém parku v centru obce, vpravo u silnice Česká Bělá-Macourov";"{X:, Y:} ";"Vysočina"
"101725";"Jednotlivý strom";"Smrk ve Štokách";"01.01.1989";"vyhlášené";"V bukovém porostu na balvanitém vrchu jižně od obce";"{X:, Y:} ";"Vysočina"
"101726";"Jednotlivý strom";"Smrk na Ronovci";"01.01.1989";"vyhlášené";"10 m od Břevnického potoka u zříceniny hradu Ronovec";"{X:, Y:} ";"Vysočina"
"101727";"Jednotlivý strom";"Sajfertův buk";"01.01.1989";"vyhlášené";"hranice Havlíčkova Brodu a Starého Ranska, poblíž hájenky u Peršíkova, hraniční strom, věnován památce dr. Sajferta";"{X:1102584,41, Y:650945,07} ";"Vysočina"
"101728";"Stromořadí";"Klenová alej ve Starém Ransku";"01.01.1989";"vyhlášené";"u cesty mezi Starým Ranskem a Pobočenským rybníkem vysazeny vlastníky železáren kolem r. 1870";"{X:1100499,44, Y:648280,24} {X:1100214,34, Y:648815,70} {X:1100318,57, Y:648770,74} {X:1100340,03, Y:648745,19} ";"Vysočina"
"101729";"Skupina stromů";"Duby u Chotěboře (Žižkovy duby)";"01.01.1989";"vyhlášené";"U rybníčka mezi silnící z Chotěboře do Libice, v poli mezi silnicí Chotěboř-Bejzlov a Nová Ves, u bývalého rybníčka Koláč";"{X:1093271,84, Y:658470,57} {X:1093554,13, Y:658459,66} {X:1093545,70, Y:658449,36} {X:1093274,34, Y:658481,49} {X:1093262,49, Y:658465,90} {X:1093285,26, Y:658479,31} {X:1093275,59, Y:658513,93} {X:1093342,81, Y:659051,53} {X:1093731,76, Y:659074,78} {X:1093687,95, Y:659098,89} {X:1093641,42, Y:659047,61} ";"Vysočina"
"101730";"Skupina stromů";"Duby u Pavlíkovy hájovny";"01.01.1989";"vyhlášené";"U silnice Havlíčkův Brod-Ledeč nad Sázavou, u Pavlíkovy hájovny";"{X:1096751,92, Y:683990,51} {X:1096748,79, Y:683988,09} {X:1096721,17, Y:684004,84} {X:1096721,17, Y:684004,84} ";"Vysočina"
"101731";"Jednotlivý strom";"Panuškův dub";"16.09.1976";"vyhlášené";"Po pravé straně silnice Světlá nad Sázavou-Lipnická Dobrá Voda";"{X:1100110,88, Y:681405,06} ";"Vysočina"
"101732";"Jednotlivý strom";"Lípa u Rozsochatce 2";"01.01.1989";"vyhlášené";"U silnice Rozsochatec-Čachotín cca 50 m severozápadně od obce";"{X:, Y:} ";"Vysočina"
"101734";"Jednotlivý strom";"Buk v Boučí";"01.01.1989";"vyhlášené";"V lesním porostu cca 150 m od silnice Horní Krupá-Lysá";"{X:1097671,48, Y:665210,85} ";"Vysočina"
"101735";"Jednotlivý strom";"Jiříkova lípa (Úhrovská lípa)";"16.09.1976";"ze zákona";"Staré torzo kmene na návsi v Úhrově, vyhlašovací dokument nedohledán";"{X:1084204,00, Y:665402,00} ";"Vysočina"
"101736";"Jednotlivý strom";"Štikovská lípa";"01.01.1989";"vyhlášené";"Na návsi ";"{X:1094326,32, Y:652164,79} ";"Vysočina"
"101737";"Jednotlivý strom";"Spálavská lípa";"01.01.1989";"vyhlášené";"Na návsi v obci Spálava ";"{X:1089544,56, Y:654075,01} ";"Vysočina"
"101738";"Jednotlivý strom";"Vilémovický tis";"01.01.1989";"vyhlášené";"V zámeckém parku";"{X:1095463,75, Y:684407,21} ";"Vysočina"
"101739";"Jednotlivý strom";"Lánská lípa (Navrátilova lípa)";"01.01.1989";"vyhlášené";"Na pastvině před chalupou čp 3, hraniční strom ";"{X:1091147,50, Y:655375,54} ";"Vysočina"
"101740";"Jednotlivý strom";"Klokočovská lípa";"01.01.1989";"vyhlášené";"Na návsi u čp. 86 ";"{X:1086087,02, Y:657670,78} ";"Vysočina"
"101742";"Jednotlivý strom";"Lípa v Petrovicích";"17.08.1998";"vyhlášené";"V horní části návsi, jihovýchodně od restaurace, vlevo od silnice směrem ke státní hranici";"{X:961325,88, Y:763299,94} ";"Ústecký"
"101743";"Jednotlivý strom";"Lípa u Královského pramene";"16.09.1994";"vyhlášené";"Na levém břehu Bíliny, pod vrchem Rovný, v těsné blízkosti pramene pozorovací sítě ČHMÚ";"{X:979902,75, Y:766230,25} ";"Ústecký"
"101745";"Jednotlivý strom";"Lípa u fary v Žežicích";"15.09.1994";"vyhlášené";"U kostela sv. Petra a Pavla mezi hřbitovem a výše položenou usedlostí";"{X:973655,19, Y:758294,56} ";"Ústecký"
"101746";"Jednotlivý strom";"Dub na hrázi";"15.09.1994";"vyhlášené";"Vlevo od silnice z Ústí do Chlumce, mezi železniční vlečkou a odbočkou do Chabařovic, na staré hrázi";"{X:971904,06, Y:766946,50} ";"Ústecký"
"101747";"Jednotlivý strom";"Lípa u Radnice v Neštěmicích";"23.05.1994";"ze zákona";"V zahrádce vedle parku v centru obce";"{X:975568,31, Y:756267,81} ";"Ústecký"
"101748";"Jednotlivý strom";"Lípa u školy v Neštěmicích II.";"23.05.1994";"ze zákona";"Vedle školy u Božích muk";"{X:975267,06, Y:756131,81} ";"Ústecký"
"101750";"Jednotlivý strom";"Lípa malolistá";"23.05.1994";"ze zákona";"V parčíku u památníku padlých";"{X:975333,00, Y:756117,56} ";"Ústecký"
